hours_studied,attendance_pct,previous_score,assignments_completed,sleep_hours,internet_usage,extracurricular_activity,family_support,score
5.6,80.6,68.4,1,7.9,1.7,high,medium,79.1
6.0,92.9,52.4,8,5.5,2.8,medium,high,88.9
7.8,95.6,55.2,5,8.1,1.9,high,high,100.0
2.6,95.3,87.2,6,6.9,3.7,medium,high,87.4
3.9,89.7,63.9,12,7.2,3.1,low,low,97.5
6.7,89.1,49.5,7,6.9,3.3,low,low,84.7
5.8,92.2,82.8,12,8.7,2.6,low,medium,100.0
7.4,90.4,63.8,4,8.5,3.1,low,medium,86.7
2.9,92.3,79.8,5,7.0,2.6,medium,medium,95.6
6.9,89.6,84.0,10,5.9,4.2,low,medium,100.0
8.7,94.7,74.1,7,8.1,2.3,high,high,100.0
7.2,75.0,100.0,9,5.8,3.6,low,medium,100.0
6.3,86.9,44.1,8,5.1,1.0,low,high,86.2
5.8,76.9,57.7,8,7.6,4.1,medium,high,82.1
3.9,90.2,66.2,7,8.5,2.2,high,medium,81.8
5.8,100.0,100.0,8,6.5,1.6,high,low,100.0
9.1,84.2,97.0,10,7.5,1.3,high,medium,100.0
5.7,89.0,89.3,12,6.5,1.2,high,medium,100.0
3.8,94.1,58.1,7,7.9,2.3,low,high,98.6
4.8,71.5,59.8,7,8.3,5.2,medium,high,78.3
6.5,83.8,57.6,7,6.7,2.0,low,low,69.4
5.1,90.9,58.2,12,5.8,0.0,high,low,84.5
7.2,64.8,92.4,10,5.3,3.5,low,high,100.0
7.3,80.2,66.3,3,8.1,1.3,medium,medium,87.2
8.2,96.8,68.3,3,5.6,4.2,low,high,100.0
9.6,96.0,81.6,6,7.4,2.4,high,medium,100.0
8.5,91.0,45.0,9,7.9,2.6,low,low,76.3
3.7,95.1,70.8,8,6.4,4.8,high,medium,100.0
3.7,89.7,53.5,9,6.8,3.9,high,low,83.6
5.8,92.4,65.6,8,8.2,1.1,low,medium,100.0
4.9,85.5,61.2,11,6.0,1.4,medium,low,95.6
3.2,88.9,60.4,10,5.9,0.3,low,medium,86.5
4.9,82.9,73.4,8,6.7,6.9,medium,high,93.2
4.8,98.1,73.3,11,8.5,1.7,low,low,94.4
4.3,100.0,66.7,4,8.9,4.8,medium,high,81.4
5.2,99.0,75.6,8,6.9,2.2,low,low,94.4
8.9,84.7,57.0,8,6.1,1.4,medium,medium,88.1
6.5,80.4,80.2,10,8.3,3.0,medium,low,100.0
12.2,98.2,66.9,4,5.0,2.5,low,high,100.0
6.4,92.4,62.7,7,7.3,4.2,low,low,100.0
5.3,90.6,58.1,9,6.9,4.2,low,medium,87.9
6.0,82.9,66.4,9,8.6,2.1,low,high,93.9
6.6,91.4,98.1,11,8.7,0.8,high,low,100.0
7.1,79.3,69.1,10,5.9,1.2,low,high,97.3
11.2,93.1,52.8,8,7.2,0.0,medium,medium,100.0
3.9,99.0,83.8,10,6.3,2.6,high,medium,100.0
8.1,100.0,62.9,7,6.6,3.0,low,low,100.0
6.5,93.7,74.3,8,7.7,1.3,medium,high,100.0
2.1,76.9,60.9,10,6.6,1.1,high,high,91.1
7.9,89.6,89.2,8,7.2,3.0,medium,low,100.0
9.2,100.0,61.1,9,8.1,2.1,low,high,100.0
3.9,81.1,91.0,10,8.8,2.7,medium,high,100.0
6.0,87.5,54.3,10,7.3,2.4,high,medium,91.1
1.7,99.3,65.6,11,7.1,3.4,medium,high,91.6
2.9,92.9,91.0,12,5.7,2.2,medium,low,100.0
8.6,100.0,72.5,10,8.9,2.3,medium,medium,100.0
4.8,82.1,100.0,7,7.6,0.2,medium,high,100.0
3.2,80.1,66.0,9,7.2,2.9,low,high,88.2
6.6,97.8,73.9,9,7.1,3.1,high,medium,100.0
4.7,78.4,98.6,10,7.4,2.7,low,medium,100.0
4.8,86.4,47.3,12,7.9,5.9,high,low,84.3
7.8,87.5,45.4,4,8.1,3.2,low,low,84.5
3.1,96.3,58.1,12,8.9,2.8,medium,low,87.3
3.7,92.9,82.2,12,7.3,3.7,high,low,100.0
6.4,91.7,45.9,9,9.1,6.2,medium,medium,90.3
8.4,84.8,79.0,9,8.3,3.4,low,medium,100.0
9.1,97.7,77.9,7,6.9,0.0,medium,high,100.0
4.3,100.0,100.0,8,5.0,3.6,low,high,99.8
8.3,93.5,85.7,10,7.1,1.7,low,medium,100.0
4.0,88.8,75.5,10,8.9,0.1,medium,low,91.0
10.6,77.6,90.4,10,6.1,5.5,high,high,100.0
3.2,82.9,78.1,10,7.1,5.2,high,low,100.0
9.3,86.3,63.1,10,7.2,1.6,medium,medium,100.0
4.4,83.7,52.8,10,8.1,1.7,medium,low,85.6
11.0,87.9,61.5,5,6.5,3.2,low,high,97.4
7.5,100.0,69.4,10,6.0,1.7,low,medium,100.0
3.5,98.0,72.6,12,7.7,2.8,medium,high,100.0
4.7,86.7,38.0,8,6.1,1.9,medium,high,85.4
8.0,78.3,66.7,12,4.8,2.4,medium,high,99.6
8.6,98.7,70.4,6,9.2,0.9,low,high,100.0
5.8,87.6,78.2,8,8.1,4.2,low,medium,100.0
6.1,74.2,94.4,6,9.3,4.8,low,high,100.0
7.9,93.7,72.8,11,8.0,2.8,medium,low,100.0
6.3,96.2,56.4,12,7.8,2.9,low,high,100.0
2.8,68.6,42.7,8,7.4,3.9,medium,low,67.8
4.0,81.4,80.3,11,6.8,3.0,medium,medium,100.0
6.6,87.1,57.0,12,7.6,5.6,low,medium,98.4
9.0,93.9,83.0,8,6.3,1.0,low,high,100.0
10.0,83.9,91.0,8,5.7,4.3,medium,medium,100.0
7.9,81.3,46.8,10,6.6,2.8,low,medium,91.6
6.7,93.8,78.3,6,8.5,1.3,medium,medium,97.5
7.9,84.3,89.4,8,5.5,6.4,high,medium,100.0
4.3,92.3,85.3,12,5.5,6.6,low,low,100.0
5.6,79.1,38.6,7,7.7,2.7,low,medium,72.0
3.9,77.2,57.2,10,6.5,3.7,medium,medium,91.4
2.9,94.0,50.8,9,7.6,2.3,medium,high,95.6
6.8,90.0,77.9,8,8.2,2.5,high,high,100.0
6.5,95.4,76.2,9,7.6,1.3,low,low,100.0
7.7,83.7,29.5,12,6.2,1.1,high,low,95.8
7.4,81.6,65.5,9,8.5,5.8,medium,medium,100.0
6.6,98.9,82.0,10,7.9,2.9,low,medium,100.0
7.4,75.8,72.2,12,7.0,3.1,medium,medium,100.0
5.9,98.0,72.2,7,7.0,1.8,medium,high,98.8
7.0,98.6,64.5,5,7.4,3.3,low,low,100.0
4.2,94.9,54.1,12,6.6,0.7,low,high,95.1
6.9,82.5,69.7,8,5.0,1.8,low,medium,92.6
7.7,81.5,70.8,10,7.9,1.2,medium,high,98.4
4.3,86.3,79.2,6,7.8,4.9,low,medium,84.6
6.1,77.6,80.4,9,4.2,0.5,low,high,92.9
4.4,80.3,71.3,5,7.6,1.2,low,low,84.0
4.7,93.2,86.4,8,9.1,0.0,medium,medium,94.1
3.2,93.2,64.4,6,5.6,1.7,high,low,79.1
9.2,79.6,48.3,6,6.9,2.3,low,medium,75.5
8.7,93.4,77.2,7,6.8,4.5,high,high,100.0
7.3,91.6,71.9,2,9.0,2.7,medium,high,93.8
10.9,100.0,77.5,5,8.3,2.4,high,medium,100.0
5.5,92.6,51.0,10,5.9,3.4,medium,low,82.3
13.6,96.5,96.9,9,7.4,2.3,medium,high,100.0
5.4,91.8,80.7,5,9.8,6.6,medium,medium,100.0
6.6,95.8,65.7,9,6.3,2.1,medium,medium,100.0
5.0,77.7,56.0,6,7.0,3.6,high,medium,78.9
6.9,87.0,86.2,10,7.6,4.2,high,high,100.0
8.1,87.7,53.5,8,6.3,2.1,medium,medium,97.0
5.7,86.1,100.0,7,9.1,3.2,medium,medium,100.0
10.4,91.6,60.8,8,6.4,2.2,medium,low,100.0
6.6,93.1,95.8,12,5.3,3.4,medium,medium,100.0
6.7,91.1,67.2,6,6.4,3.2,medium,medium,88.3
3.7,86.6,93.7,9,7.8,2.8,medium,high,100.0
7.0,82.1,59.0,10,6.0,1.3,low,high,93.1
5.7,96.8,70.3,6,7.4,5.8,high,high,81.8
4.5,90.8,82.1,4,7.7,3.9,low,medium,86.2
4.1,79.9,79.9,6,5.5,0.6,low,medium,83.3
12.7,86.5,86.5,10,6.3,2.4,low,medium,100.0
5.3,74.1,62.7,7,7.4,0.6,low,high,91.4
2.4,88.3,71.3,7,7.8,4.1,medium,medium,87.7
4.3,86.4,88.7,10,6.4,3.0,low,medium,100.0
5.9,83.4,59.4,6,7.2,3.0,low,medium,81.5
7.4,100.0,78.6,8,6.7,1.7,low,medium,92.1
7.4,78.8,66.7,4,7.9,2.5,low,high,90.7
7.7,93.7,73.1,9,7.6,4.2,high,low,100.0
4.4,100.0,71.3,9,6.6,4.6,medium,medium,89.7
6.9,96.6,58.2,10,7.6,4.3,low,medium,97.2
3.8,87.7,66.1,5,6.5,0.7,medium,low,75.4
4.5,78.9,72.2,8,7.5,2.7,medium,high,87.2
3.7,77.1,68.5,5,7.6,3.4,medium,high,91.1
3.0,84.7,93.6,7,9.8,1.9,low,high,99.8
8.7,82.5,85.1,12,6.6,0.5,medium,medium,100.0
7.7,82.2,74.3,7,6.8,1.1,low,high,100.0
8.4,85.4,58.6,5,6.2,5.2,low,medium,85.8
6.1,87.2,57.6,6,5.8,1.2,high,medium,80.4
7.9,91.9,99.6,4,6.5,3.1,medium,low,94.7
1.6,78.1,54.9,5,7.8,2.8,low,low,66.2
8.2,82.5,71.7,10,7.9,2.8,low,low,91.2
6.4,86.7,75.4,4,7.4,2.5,medium,medium,84.4
7.6,86.4,65.3,9,6.6,4.2,low,high,96.9
7.0,100.0,55.0,8,6.4,3.1,low,medium,100.0
3.5,89.9,58.2,7,5.9,2.1,low,low,86.1
2.3,75.1,61.8,9,6.3,3.1,low,high,84.3
4.2,91.3,59.4,6,5.4,1.1,medium,low,79.4
7.4,92.4,89.9,10,8.6,3.7,low,high,100.0
7.7,87.0,69.9,6,9.2,2.0,medium,medium,100.0
2.6,78.3,62.1,7,4.7,2.1,low,medium,86.2
3.5,100.0,71.6,7,7.3,3.8,high,low,92.2
4.2,79.4,80.0,10,7.3,2.4,medium,medium,93.3
5.1,93.3,64.8,9,7.3,2.5,low,medium,93.7
2.6,89.6,83.5,1,6.3,4.8,low,medium,76.4
2.4,92.8,50.9,9,8.2,1.5,medium,low,84.1
3.9,100.0,87.6,4,7.5,3.7,medium,medium,88.1
6.2,92.5,69.9,7,8.2,4.4,low,low,96.2
3.0,83.5,69.3,8,6.1,4.8,low,high,89.4
5.7,96.8,59.6,7,5.3,6.3,medium,medium,91.8
8.6,83.0,51.6,9,7.5,2.0,low,medium,88.6
2.7,89.3,45.0,10,5.8,1.7,low,medium,78.2
5.5,77.7,58.6,6,8.3,4.2,low,high,81.7
8.6,79.7,78.8,6,4.4,4.4,medium,low,93.8
5.0,88.4,55.6,8,6.4,1.8,low,medium,81.4
4.6,90.9,46.8,4,6.3,3.7,low,high,83.4
8.9,74.4,56.4,7,6.6,7.1,low,medium,90.5
5.2,92.0,64.2,11,7.3,3.2,medium,low,87.7
8.8,81.4,64.8,4,7.5,4.4,medium,low,81.2
7.1,98.2,68.1,7,7.8,5.4,medium,high,100.0
5.1,85.2,85.5,7,7.9,6.8,medium,low,93.5
7.2,79.0,88.7,12,6.8,3.4,medium,low,100.0
6.8,88.6,100.0,7,9.5,4.9,medium,high,100.0
8.6,80.7,45.6,7,8.7,1.8,high,high,92.2
4.6,98.2,57.2,5,6.6,3.0,high,medium,79.2
6.1,88.0,80.5,8,6.8,2.3,low,low,90.0
5.8,86.8,63.2,9,6.6,0.2,medium,medium,96.6
7.8,92.7,82.9,6,7.4,0.6,low,high,100.0
3.4,80.0,73.1,10,5.8,3.6,low,medium,95.6
8.5,77.7,93.7,9,6.1,3.7,low,low,100.0
7.2,91.3,85.6,10,4.4,1.4,medium,high,100.0
2.7,79.2,85.9,7,6.5,5.3,high,high,93.1
9.0,79.2,63.8,9,8.3,1.3,medium,medium,88.2
11.6,94.7,68.5,7,6.8,3.4,medium,high,100.0
8.5,92.2,65.4,12,6.9,2.4,low,medium,100.0
9.6,78.0,47.4,8,7.3,3.2,high,high,100.0
6.2,83.0,92.1,8,5.8,4.3,low,low,100.0
1.8,80.8,81.2,7,7.0,4.1,high,medium,98.6
1.4,100.0,64.8,7,8.1,4.1,low,medium,93.0
6.6,95.2,89.6,9,7.4,3.9,low,medium,100.0
4.5,84.6,60.5,10,8.2,1.1,medium,medium,92.3
3.7,92.6,42.4,6,8.5,4.7,low,medium,79.2
5.8,77.2,85.1,8,7.8,1.4,low,medium,88.2
7.5,82.6,50.8,8,6.1,2.8,medium,medium,90.8
2.4,88.8,67.1,9,6.6,2.5,medium,medium,90.2
4.9,91.6,73.1,4,9.3,3.5,low,medium,86.0
9.8,87.2,75.8,6,7.4,2.3,medium,medium,93.4
3.3,90.0,82.7,5,7.2,2.8,medium,medium,97.2
8.2,88.6,78.7,8,6.0,5.4,low,medium,100.0
4.8,86.7,78.2,6,6.9,1.1,medium,low,99.0
7.4,85.6,58.1,7,7.9,3.0,medium,high,98.2
8.7,84.6,74.4,5,7.0,1.3,high,high,100.0
7.9,89.9,47.4,7,6.4,4.0,medium,medium,95.9
8.3,91.3,93.4,5,6.7,1.9,medium,medium,100.0
3.1,89.6,49.0,10,8.4,3.1,medium,low,80.4
8.8,78.6,64.8,9,7.8,1.0,medium,medium,98.1
3.9,80.0,50.2,8,7.6,4.9,medium,medium,75.4
6.6,91.2,59.0,7,7.5,3.1,medium,medium,100.0
6.6,99.8,70.2,3,5.6,3.2,low,low,86.3
7.2,89.2,62.1,7,7.3,4.2,high,low,96.4
6.8,84.7,87.2,6,8.3,1.1,medium,high,94.9
3.9,89.8,73.4,9,6.7,2.1,medium,medium,97.9
2.6,78.9,63.1,10,8.2,3.3,medium,high,85.3
8.2,98.5,68.0,9,7.7,0.4,low,medium,100.0
6.5,89.5,88.3,11,8.0,0.5,medium,high,100.0
8.9,82.6,83.6,7,7.1,1.8,medium,low,100.0
5.9,86.7,52.9,6,8.1,1.3,low,low,88.5
2.5,83.8,59.8,11,5.2,2.5,low,medium,80.9
8.4,98.5,77.1,8,7.0,3.8,medium,medium,100.0
5.1,86.4,75.3,7,7.9,4.1,medium,low,99.2
6.9,89.2,54.2,12,7.4,5.7,medium,medium,100.0
4.4,92.6,81.2,9,8.3,3.0,low,low,92.5
10.1,82.1,56.6,8,6.8,3.2,medium,low,100.0
3.8,89.5,89.6,6,6.3,3.0,low,high,95.5
5.2,90.2,77.9,11,5.0,3.5,medium,medium,100.0
6.3,75.6,53.0,9,6.7,3.6,medium,medium,86.7
3.3,90.0,62.1,8,7.6,4.4,medium,low,84.6
6.8,87.6,61.8,10,7.9,4.4,high,high,97.2
10.0,89.0,72.4,10,5.3,3.8,low,high,100.0
4.8,88.3,66.9,9,8.4,5.3,medium,medium,85.0
7.0,90.1,52.8,10,5.8,3.0,medium,medium,96.7
0.0,98.7,49.1,9,6.9,2.1,medium,medium,62.8
5.9,78.6,78.2,9,6.3,2.3,medium,low,100.0
5.2,85.3,74.3,6,7.5,2.8,high,medium,96.2
4.0,93.3,71.6,12,7.1,1.4,medium,low,96.8
8.7,91.8,74.1,5,7.8,2.1,low,low,100.0
5.2,91.7,60.7,9,9.2,1.3,low,medium,91.9
5.6,100.0,72.8,5,7.5,3.5,high,medium,97.3
5.1,92.9,100.0,8,6.3,3.5,low,medium,92.6
1.2,97.0,87.6,7,7.6,0.3,medium,medium,77.4
3.2,85.5,65.7,8,9.3,2.0,high,medium,89.5
8.4,80.1,62.1,9,7.8,5.7,medium,high,100.0
0.7,85.5,27.1,6,8.1,3.9,low,medium,65.4
4.1,93.7,86.0,8,5.1,3.7,medium,medium,95.6
5.0,91.3,81.8,11,7.5,2.0,low,medium,100.0
10.4,91.2,61.8,5,6.7,3.4,high,high,100.0
7.9,86.3,48.5,6,6.2,3.0,medium,medium,85.2
4.6,85.0,52.7,10,7.0,1.8,medium,low,89.9
9.3,86.6,76.7,8,7.1,2.3,low,low,96.5
4.1,93.8,68.7,8,6.3,2.3,low,medium,81.0
8.5,94.7,80.4,11,7.2,0.8,medium,high,100.0
2.6,80.0,71.3,6,6.8,1.0,medium,low,83.5
8.7,94.1,84.5,7,7.8,2.7,medium,medium,100.0
5.0,82.8,75.5,6,7.3,1.7,high,medium,96.5
3.4,91.8,82.4,7,7.5,2.5,low,medium,86.6
5.5,86.5,38.7,11,8.2,0.6,low,medium,84.4
6.7,100.0,51.5,4,7.7,4.2,medium,medium,86.9
4.8,84.7,64.5,5,7.0,6.1,medium,medium,79.1
7.4,89.4,86.2,5,4.5,4.5,medium,high,95.4
4.5,92.9,98.2,12,7.6,4.7,low,high,97.5
7.6,81.0,67.5,6,5.9,3.9,low,medium,96.1
7.1,87.4,60.8,7,6.9,3.4,medium,medium,91.9
5.8,85.9,40.7,4,7.4,3.1,high,medium,71.3
4.9,83.9,83.0,7,8.6,1.6,high,high,100.0
6.4,84.5,61.7,10,9.2,4.0,medium,medium,93.8
7.4,96.9,100.0,9,5.9,3.9,medium,medium,100.0
11.2,83.2,58.9,8,5.4,2.3,medium,low,92.5
8.3,92.5,100.0,4,7.4,3.8,medium,medium,100.0
8.4,90.5,81.2,7,7.3,2.0,low,medium,100.0
13.7,76.8,54.6,8,5.6,2.1,low,low,100.0
7.3,92.2,73.5,6,7.0,4.2,high,medium,100.0
7.2,76.7,81.6,10,7.7,3.6,high,high,100.0
7.8,93.0,66.6,10,5.5,2.7,medium,low,100.0
3.5,83.9,82.6,7,5.8,2.5,low,medium,86.9
4.9,88.1,82.2,10,6.2,3.3,medium,high,93.1
4.7,77.6,78.9,8,6.7,0.2,low,high,90.3
7.6,89.0,69.8,11,7.8,1.9,low,medium,100.0
5.6,95.4,52.4,12,6.6,1.1,medium,low,91.2
6.3,81.5,68.8,5,7.1,3.0,medium,medium,89.3
8.7,83.1,72.6,10,9.7,4.6,low,medium,100.0
8.2,91.6,41.9,11,5.9,3.7,medium,medium,98.5
5.6,91.8,72.5,6,6.2,2.2,medium,medium,94.8
4.3,68.5,68.5,7,7.8,1.9,low,high,82.6
8.8,100.0,50.6,7,8.2,1.9,low,medium,91.2
7.9,92.2,65.0,8,7.5,6.0,medium,high,92.5
2.0,93.6,65.3,7,9.2,3.1,high,medium,87.0
5.2,86.9,99.0,8,7.4,3.3,high,medium,100.0
6.4,73.2,73.3,10,4.6,0.0,low,low,91.4
7.9,93.4,85.5,3,7.1,1.2,medium,high,88.3
8.3,83.5,68.2,6,6.3,2.9,high,medium,86.4
6.7,92.4,41.9,10,8.7,2.3,low,medium,94.3
7.5,86.2,80.1,9,8.2,3.2,medium,low,94.7
6.2,89.9,60.1,5,5.1,3.2,medium,medium,84.1
4.3,81.8,65.0,9,8.6,3.9,medium,low,84.7
5.3,94.9,54.2,11,8.1,0.2,low,high,92.9
6.0,78.5,71.1,8,6.6,1.3,low,low,90.0
5.9,100.0,86.0,5,6.9,2.9,low,medium,99.2
1.3,100.0,84.0,10,8.7,2.0,medium,medium,100.0
5.0,100.0,93.8,12,4.6,2.5,low,medium,100.0
6.1,98.2,95.9,6,7.5,3.2,medium,high,100.0
5.3,87.3,39.3,8,8.3,1.9,medium,medium,89.4
5.4,97.3,52.1,11,6.9,3.3,low,low,90.5
7.2,87.2,42.9,8,7.8,3.8,low,low,87.9
3.3,75.6,79.5,4,7.1,3.1,low,low,74.1
1.9,100.0,59.6,9,6.1,4.1,high,medium,90.7
5.1,97.0,62.7,6,6.0,0.0,low,low,69.2
7.9,87.7,66.8,5,7.9,2.1,medium,medium,100.0
10.2,78.2,75.7,4,6.2,4.3,medium,medium,93.2
8.0,83.3,47.7,11,5.2,1.7,low,high,87.6
2.3,73.4,51.1,6,7.1,1.5,high,low,63.9
5.4,95.6,70.0,9,6.4,2.8,medium,high,97.7
6.6,75.2,88.0,9,5.6,3.0,medium,high,100.0
6.4,90.3,69.6,8,7.1,2.2,low,medium,97.8
7.3,81.3,58.1,9,7.9,5.8,low,medium,86.2
3.7,76.6,37.8,9,7.0,3.4,low,medium,79.5
6.2,89.9,84.3,8,5.7,1.6,medium,low,96.4
7.1,85.3,59.0,6,7.6,0.8,high,high,90.1
8.1,94.7,52.8,6,8.2,3.6,medium,high,93.3
4.0,77.9,44.3,8,9.7,1.6,low,medium,82.1
5.1,81.9,48.4,8,8.7,6.2,low,low,80.7
0.0,68.9,55.6,9,5.8,3.6,low,low,63.6
4.4,70.5,66.4,11,8.0,3.8,low,medium,88.4
4.7,100.0,51.9,9,7.3,3.4,low,high,98.8
3.5,100.0,72.8,6,5.6,4.7,high,low,94.6
6.4,88.7,66.3,3,7.3,0.0,medium,medium,86.8
5.9,81.4,100.0,6,9.3,1.2,low,high,100.0
0.4,85.6,44.4,5,8.4,4.6,low,medium,77.9
6.5,95.0,72.4,6,5.8,5.3,medium,medium,97.7
3.7,83.9,72.6,9,7.0,1.1,low,medium,90.7
7.2,89.9,54.5,8,7.6,0.3,high,low,92.6
2.8,87.9,71.4,12,4.9,3.3,medium,medium,96.0
6.1,83.4,81.5,9,5.0,3.7,medium,low,78.9
5.3,83.8,71.4,12,7.2,3.2,medium,medium,100.0
6.8,90.3,90.8,10,7.2,2.9,low,medium,100.0
6.3,80.2,37.3,11,4.8,0.2,low,high,80.7
5.4,91.6,57.4,7,7.5,2.4,medium,medium,80.1
2.2,84.2,92.1,5,8.3,2.7,low,high,86.0
2.3,89.0,83.7,7,6.7,2.2,low,medium,86.4
4.5,99.1,78.1,8,7.1,0.1,high,medium,100.0
6.0,86.7,88.5,6,7.7,3.9,medium,medium,100.0
4.5,95.4,41.3,5,7.5,4.3,low,medium,88.5
7.6,73.7,81.9,9,5.0,1.8,high,medium,100.0
5.3,84.2,86.0,5,5.9,2.7,low,medium,90.5
3.6,88.2,60.1,4,6.5,2.3,high,medium,84.0
5.3,100.0,100.0,5,6.0,2.3,medium,low,95.5
6.6,72.3,72.9,7,8.8,3.7,medium,low,86.1
6.8,87.2,37.1,6,7.8,3.8,medium,low,75.6
10.7,99.7,75.7,7,5.7,4.6,low,low,100.0
4.3,81.7,59.2,10,6.7,4.6,high,high,79.4
5.8,86.3,87.5,9,8.4,2.7,low,medium,100.0
7.1,90.7,78.2,6,6.2,7.3,high,medium,100.0
5.9,89.5,61.0,5,8.0,5.3,low,low,88.4
4.7,100.0,92.5,7,8.7,2.0,low,high,95.2
2.1,91.6,84.1,10,8.5,3.2,low,low,90.2
4.7,98.6,57.6,10,7.2,0.0,low,low,87.8
3.3,85.1,67.7,9,8.5,3.0,medium,high,91.0
1.7,82.1,77.8,11,6.4,5.5,medium,medium,91.1
4.0,86.2,64.5,12,10.0,7.2,high,low,100.0
3.4,78.7,65.0,7,7.3,2.8,medium,low,80.5
7.5,91.9,70.6,12,8.4,3.5,medium,medium,100.0
7.5,84.9,54.0,7,6.6,3.9,low,medium,100.0
3.7,82.6,36.5,11,7.6,6.0,medium,low,76.8
5.3,92.0,73.6,10,7.7,1.5,high,medium,97.2
1.4,78.9,40.2,3,5.9,7.0,low,medium,45.8
4.8,94.2,55.1,6,5.8,2.5,low,medium,81.8
7.0,84.2,43.4,5,6.8,1.2,low,medium,82.9
8.1,97.3,45.3,4,8.3,2.5,low,high,80.0
4.2,84.9,76.4,10,4.8,1.8,medium,low,96.5
8.6,93.1,66.7,12,6.6,3.6,low,low,100.0
2.2,89.4,66.1,7,8.6,0.5,high,low,74.5
2.9,94.0,50.3,10,5.5,3.2,low,low,85.0
7.8,88.9,60.2,12,8.5,4.0,low,medium,100.0
10.2,74.7,75.6,9,5.6,5.2,low,low,94.0
7.2,96.1,69.2,8,5.9,4.0,low,high,100.0
5.9,87.3,82.3,7,6.8,5.1,medium,high,100.0
0.5,94.3,84.5,9,9.2,2.1,high,medium,89.4
0.9,93.5,66.2,10,6.2,3.6,medium,medium,88.3
6.3,81.8,42.2,9,4.9,0.0,low,medium,83.7
5.1,80.7,58.7,9,5.3,2.8,medium,medium,86.5
3.2,93.2,68.5,8,8.1,3.6,medium,medium,87.2
6.2,85.6,58.4,4,5.4,3.7,medium,low,77.9
6.3,95.5,54.2,10,8.4,0.6,medium,high,100.0
8.4,86.6,71.0,5,7.1,2.4,medium,medium,97.4
6.3,96.2,100.0,10,7.0,2.6,low,medium,100.0
9.1,91.4,62.7,10,7.4,2.4,low,medium,91.4
6.0,90.3,70.0,5,6.0,4.1,high,low,78.3
5.7,85.0,50.3,6,7.2,2.7,low,high,75.9
8.7,89.9,88.7,12,5.6,3.1,low,medium,100.0
3.6,97.5,83.1,8,8.6,2.3,low,high,96.9
13.0,87.6,82.1,5,5.8,4.6,low,high,100.0
6.9,92.2,90.4,10,7.5,4.7,high,medium,100.0
7.0,88.4,63.6,6,5.8,2.5,low,high,90.9
7.3,89.0,65.5,3,6.4,7.3,medium,high,95.8
10.7,100.0,95.6,9,6.6,1.9,high,low,100.0
8.0,97.6,79.5,6,10.0,4.5,low,medium,100.0
2.0,88.6,36.7,9,7.0,1.6,low,medium,74.8
9.5,89.7,76.8,6,6.0,4.2,low,medium,93.8
5.1,82.4,61.3,10,6.5,4.0,low,high,95.3
6.3,86.6,83.5,8,5.2,1.5,low,medium,100.0
2.8,90.5,76.1,2,6.8,2.8,medium,high,79.2
7.3,94.8,43.9,9,9.2,5.8,low,medium,78.9
4.4,94.0,74.0,7,7.4,1.8,medium,medium,99.5
6.3,79.1,73.2,12,8.1,3.6,high,medium,100.0
5.3,95.8,75.5,9,5.9,3.5,low,high,100.0
10.8,87.3,78.6,10,6.8,2.9,low,medium,92.9
11.0,80.1,92.4,6,7.2,0.4,low,medium,100.0
6.1,98.7,76.2,6,6.1,4.2,low,medium,87.0
6.2,99.7,70.3,8,7.5,3.0,low,medium,100.0
5.1,90.1,87.2,7,7.7,4.7,medium,low,90.9
8.8,93.7,100.0,11,7.7,3.3,low,high,100.0
5.2,94.1,83.7,8,6.8,3.1,low,low,100.0
4.9,99.2,73.1,5,8.3,3.6,low,low,90.9
8.4,93.8,76.5,6,6.7,1.5,medium,high,100.0
4.7,77.4,73.8,10,6.6,5.3,low,medium,88.1
5.9,100.0,70.3,8,8.7,2.4,medium,medium,95.2
2.0,96.5,100.0,7,5.7,2.5,medium,medium,100.0
7.8,83.9,58.8,11,5.0,4.9,low,low,88.7
10.9,79.8,87.3,6,6.0,3.4,medium,low,96.4
7.8,92.0,68.1,2,7.5,2.6,low,high,88.7
9.7,85.8,47.8,6,8.5,3.6,medium,low,85.0
3.9,90.6,67.2,9,6.2,3.9,low,low,98.4
6.6,93.9,61.8,7,9.2,2.8,medium,high,100.0
3.6,83.5,78.7,4,7.0,4.4,medium,high,82.4
5.4,79.1,71.4,11,6.9,1.1,medium,medium,90.8
7.9,91.1,54.7,8,6.0,3.4,medium,low,94.8
6.3,83.7,92.1,9,9.3,4.2,low,medium,100.0
2.5,89.2,86.4,9,6.8,3.9,medium,high,99.1
2.7,77.3,93.8,5,5.4,0.0,low,medium,78.7
2.5,86.0,73.6,9,9.9,2.8,low,high,84.4
7.2,93.7,69.5,10,7.5,1.2,low,medium,100.0
11.2,92.8,80.6,11,8.0,4.9,medium,high,100.0
9.4,81.7,61.3,10,9.0,2.4,medium,high,100.0
1.3,78.7,72.0,9,7.7,4.8,high,medium,92.9
9.6,88.1,67.4,4,8.2,1.2,medium,medium,98.9
8.3,92.5,48.1,8,7.1,3.6,medium,low,93.2
2.1,91.2,71.9,6,7.9,3.0,high,medium,88.6
5.2,83.9,63.4,11,7.0,7.1,low,low,84.7
8.7,90.4,66.4,11,7.0,4.8,medium,medium,100.0
7.4,100.0,75.5,6,7.1,4.7,low,medium,92.8
2.7,89.6,89.1,8,6.5,6.0,low,medium,95.9
